loan_id,amount,tenure,status,start_date,dpd,person_id
LN59516,170483,24,closed,2020-06-12,90,P000551
LN18199,34742,12,closed,2021-11-01,67,P000552
LN72547,117591,6,default,2021-05-03,7,P000553
LN32153,455478,6,active,2020-07-25,68,P000554
LN62777,259657,12,default,2024-07-05,68,P000555
LN57136,454714,6,closed,2022-01-01,52,P000556
LN29636,361717,6,default,2021-01-03,31,P000557
LN32071,119154,6,closed,2022-05-25,34,P000558
LN48821,466878,24,closed,2023-09-26,28,P000559
LN89672,78935,36,default,2020-05-16,87,P000560
LN57230,408588,24,closed,2020-06-06,59,P000561
LN95042,119598,6,closed,2021-11-25,45,P000562
LN90134,289892,12,active,2023-02-14,86,P000563
LN60823,416335,24,closed,2024-08-21,21,P000564
LN18790,442234,6,default,2024-06-25,56,P000565
LN67687,425136,24,closed,2022-06-05,61,P000566
LN94440,91889,12,closed,2023-03-01,46,P000567
LN27576,309936,12,active,2020-05-03,36,P000568
LN46333,19701,6,closed,2020-10-23,23,P000569
LN91251,381169,24,closed,2023-11-18,1,P000570
LN12482,195498,24,active,2023-01-26,29,P000571
LN85766,52694,12,closed,2021-11-03,53,P000572
LN96563,107017,12,closed,2021-02-27,23,P000573
LN98949,346102,6,default,2022-11-25,63,P000574
LN35431,427759,24,closed,2020-12-12,78,P000575
LN85201,124298,24,default,2022-07-18,85,P000576
LN50736,112021,24,active,2023-01-19,58,P000577
LN35555,342725,6,default,2022-11-15,80,P000578
LN40493,437631,24,closed,2024-06-09,5,P000579
LN31122,46540,36,closed,2024-01-20,73,P000580
LN42929,372142,6,active,2022-07-07,64,P000581
LN10495,463111,36,default,2023-03-01,33,P000582
LN34275,379629,6,active,2023-08-20,85,P000583
LN44517,103125,6,active,2023-09-27,33,P000584
LN42042,267217,12,active,2021-05-19,43,P000585
LN49558,57767,24,closed,2023-06-13,10,P000586
LN88789,85486,24,closed,2022-07-11,22,P000587
LN50179,179298,24,default,2023-11-13,65,P000588
LN25303,482058,24,closed,2022-04-26,62,P000589
LN91026,307787,36,active,2022-10-14,60,P000590
LN99532,358333,24,closed,2022-05-14,3,P000591
LN96650,431977,12,default,2023-12-24,47,P000592
LN73927,343083,36,default,2024-05-18,50,P000593
LN54745,224268,6,default,2023-07-12,38,P000594
LN11590,91976,36,default,2020-02-19,81,P000595
LN29464,280972,12,closed,2024-06-09,42,P000596
LN95339,305062,24,closed,2024-06-16,32,P000597
LN17274,330242,36,active,2021-05-02,8,P000598
LN80101,122115,24,active,2024-11-11,10,P000599
LN95094,77247,12,active,2021-05-01,76,P000600
LN56031,109873,12,closed,2024-10-02,3,P000601
LN64580,49934,12,active,2024-08-02,17,P000602
LN48597,158801,36,active,2023-07-10,79,P000603
LN59110,240441,36,default,2020-04-01,38,P000604
LN72401,179756,24,active,2021-10-02,35,P000605
LN87603,185355,12,default,2021-10-22,57,P000606
LN94894,465362,6,closed,2024-03-23,41,P000607
LN85968,473827,36,default,2021-12-23,7,P000608
LN35449,27101,36,closed,2021-02-23,82,P000609
LN15773,191465,36,default,2020-01-25,78,P000610
LN46194,50984,12,default,2022-09-12,22,P000611
LN84400,396401,24,closed,2021-11-16,66,P000612
LN68079,152314,36,default,2023-07-13,29,P000613
LN99659,22181,6,active,2024-02-01,42,P000614
LN13308,398046,6,default,2021-02-19,60,P000615
LN77459,487059,24,active,2023-08-12,39,P000616
LN16885,37254,36,active,2022-06-09,11,P000617
LN33693,391022,36,closed,2022-08-03,56,P000618
LN87503,85367,6,closed,2024-08-27,6,P000619
LN20500,424282,24,active,2021-12-26,24,P000620
LN47075,206812,36,closed,2024-10-01,4,P000621
LN91063,275952,36,default,2021-07-06,24,P000622
LN81001,391314,12,default,2023-10-15,2,P000623
LN31422,309224,12,active,2023-08-09,89,P000624
LN69952,193716,6,active,2024-04-08,48,P000625
LN68113,14190,24,closed,2024-06-14,78,P000626
LN60701,253396,12,closed,2022-10-13,47,P000627
LN81011,213331,12,default,2023-10-21,23,P000628
LN68505,132874,24,default,2021-09-05,26,P000629
LN20685,274051,36,closed,2022-09-08,51,P000630
LN46232,223732,6,closed,2020-11-08,66,P000631
LN10889,221015,36,default,2023-11-27,10,P000632
LN36959,483385,24,default,2023-12-01,30,P000633
LN76694,409694,24,closed,2024-06-15,33,P000634
LN57721,271177,12,active,2020-01-18,83,P000635
LN63393,408932,6,closed,2023-10-16,89,P000636
LN44812,213739,24,closed,2022-11-26,1,P000637
LN94132,55685,36,closed,2023-11-12,46,P000638
LN79992,67653,6,active,2021-05-16,60,P000639
LN64529,312881,36,active,2020-07-18,11,P000640
LN43317,349315,36,closed,2021-01-27,77,P000641
LN98745,139611,36,closed,2020-03-16,35,P000642
LN10719,120444,6,default,2021-01-12,80,P000643
LN87067,367778,6,active,2021-03-18,86,P000644
LN58520,498408,36,active,2024-08-22,6,P000645
LN65064,156147,36,default,2020-08-03,87,P000646
LN90410,154358,24,closed,2022-09-16,56,P000647
LN19963,162144,12,default,2022-05-19,88,P000648
LN70670,324169,36,closed,2021-10-03,62,P000649
LN22327,274319,12,default,2021-12-08,41,P000650
LN89409,258794,12,default,2022-12-01,31,P000651
LN61367,417970,36,active,2022-03-03,85,P000652
LN77547,119095,6,default,2022-10-16,24,P000653
LN21833,52973,36,closed,2022-03-27,0,P000654
LN68264,148238,24,closed,2024-12-28,82,P000655
LN85778,220790,12,active,2020-01-09,80,P000656
LN13163,397175,36,closed,2022-10-22,56,P000657
LN39189,119527,12,closed,2024-11-07,77,P000658
LN60838,146227,36,closed,2023-10-10,39,P000659
LN56556,186189,24,closed,2020-12-24,14,P000660
LN59578,165553,24,active,2024-03-11,73,P000661
LN97168,65489,36,active,2021-11-26,54,P000662
LN92546,348814,24,closed,2020-01-13,59,P000663
LN23417,240953,6,closed,2023-08-03,66,P000664
LN78987,462049,6,active,2021-08-03,12,P000665
LN94171,254781,12,default,2023-06-15,15,P000666
LN56858,225605,6,active,2020-11-05,74,P000667
LN34568,190787,36,closed,2020-10-12,27,P000668
LN36753,291878,6,default,2020-05-07,61,P000669
LN42844,248106,24,default,2024-01-22,69,P000670
LN26712,236094,6,default,2023-11-04,25,P000671
LN49515,241728,36,closed,2024-04-12,90,P000672
LN26044,202683,24,default,2021-04-22,83,P000673
LN50059,29095,6,active,2022-05-02,70,P000674
LN34541,331118,6,active,2024-01-13,42,P000675
LN32580,274356,24,default,2024-09-16,90,P000676
LN71239,227974,12,active,2021-05-01,1,P000677
LN29299,74749,6,closed,2022-11-04,55,P000678
LN49697,355398,12,default,2023-07-02,66,P000679
LN12236,490047,24,closed,2021-09-03,77,P000680
LN88021,276695,36,closed,2024-08-04,59,P000681
LN21255,391848,24,active,2024-08-08,75,P000682
LN50411,337927,24,closed,2023-04-21,8,P000683
LN52810,178735,6,default,2024-10-28,45,P000684
LN13041,164135,36,default,2022-10-21,26,P000685
LN59156,141699,6,closed,2021-02-20,17,P000686
LN94710,139962,12,active,2020-02-04,74,P000687
LN20774,254553,24,default,2024-02-09,45,P000688
LN30609,397168,12,default,2022-12-16,23,P000689
LN63181,76994,12,active,2022-03-06,86,P000690
LN67834,69353,6,default,2022-01-03,33,P000691
LN50038,133180,12,closed,2021-10-12,30,P000692
LN67314,289367,12,default,2023-08-28,57,P000693
LN40664,122767,6,default,2022-09-02,56,P000694
LN90410,465914,12,closed,2023-10-10,33,P000695
LN10233,343725,6,closed,2022-04-19,51,P000696
LN70184,97523,6,default,2023-08-11,85,P000697
LN49287,186414,6,closed,2020-10-20,31,P000698
LN37685,56615,6,active,2020-04-06,42,P000699
LN97705,413269,24,active,2024-02-11,9,P000700
LN71308,390056,24,closed,2021-02-09,53,P000701
LN30429,35403,12,default,2023-11-18,68,P000702
LN50958,109852,6,closed,2024-11-07,15,P000703
LN98099,485127,6,closed,2024-01-14,55,P000704
LN68937,120187,24,active,2021-11-18,60,P000705
LN39528,303276,12,closed,2020-06-05,21,P000706
LN46354,178805,12,closed,2020-01-04,79,P000707
LN61726,38492,12,active,2020-05-02,76,P000708
LN54011,97416,12,default,2021-01-21,24,P000709
LN20697,353932,24,closed,2023-06-23,27,P000710
LN57992,142644,24,closed,2023-01-12,67,P000711
LN56817,266086,24,default,2021-03-17,16,P000712
LN30867,225226,24,closed,2024-11-20,90,P000713
LN86963,446464,6,default,2020-05-11,13,P000714
LN67716,329146,6,active,2022-09-12,8,P000715
LN26415,68786,36,active,2020-04-24,70,P000716
LN38408,13552,6,closed,2022-07-05,77,P000717
LN43251,104391,6,active,2023-08-15,5,P000718
LN76434,297366,36,closed,2021-12-03,16,P000719
LN46711,125221,12,closed,2023-03-13,32,P000720
LN59643,82796,6,active,2024-09-24,15,P000721
LN21154,475018,6,active,2022-11-15,77,P000722
LN52428,139904,12,default,2021-07-09,43,P000723
LN16964,239893,36,active,2024-07-27,64,P000724
LN60930,479583,12,default,2020-07-16,52,P000725
LN35235,349029,24,default,2024-03-25,59,P000726
LN66876,108033,12,default,2021-02-21,38,P000727
LN55867,266961,12,closed,2023-07-19,46,P000728
LN96179,279379,36,default,2022-02-08,18,P000729
LN37669,449160,24,active,2023-12-02,60,P000730
LN39366,258225,12,default,2021-05-25,54,P000731
LN16458,68985,36,default,2022-04-24,26,P000732
LN78166,127025,24,active,2024-05-28,51,P000733
LN94340,299280,36,active,2023-04-22,55,P000734
LN57334,12947,12,active,2022-06-08,20,P000735
LN80861,17110,6,default,2023-08-24,80,P000736
LN55342,25016,36,closed,2023-02-12,66,P000737
LN74515,318913,36,active,2024-04-12,65,P000738
LN49725,312040,6,default,2022-08-03,6,P000739
LN34549,24634,12,closed,2022-12-24,65,P000740
LN95287,476818,36,active,2023-07-05,20,P000741
LN80546,54828,36,active,2021-10-13,20,P000742
LN80524,187526,24,active,2021-08-09,83,P000743
LN92907,70060,6,active,2021-12-04,13,P000744
LN78803,491694,24,closed,2022-08-21,86,P000745
LN92777,331498,6,active,2020-06-18,50,P000746
LN84552,372012,12,closed,2022-09-25,88,P000747
LN82777,353070,36,closed,2020-07-20,85,P000748
LN77142,128885,6,active,2023-09-03,90,P000749
LN59453,437846,24,default,2020-10-16,72,P000750
LN97508,498629,24,default,2022-02-12,76,P000751
LN76495,249986,12,default,2023-04-11,89,P000752
LN95280,148476,12,default,2023-09-20,49,P000753
LN53164,376002,6,default,2020-06-17,38,P000754
LN89015,37113,6,closed,2024-11-18,78,P000755
LN93266,321125,24,active,2020-02-26,86,P000756
LN88305,263725,12,active,2024-03-06,12,P000757
LN85980,298586,36,closed,2020-02-02,60,P000758
LN22605,426557,36,closed,2022-09-08,6,P000759
LN77083,300411,24,default,2021-07-12,20,P000760
LN26873,307627,24,closed,2021-09-20,7,P000761
LN56059,314607,6,default,2022-06-27,77,P000762
LN41418,115839,6,closed,2023-10-11,10,P000763
LN70752,313729,12,active,2024-03-18,34,P000764
LN14438,259469,36,default,2022-04-05,39,P000765
LN52372,23297,6,default,2020-09-12,19,P000766
LN77902,435504,6,active,2022-12-17,23,P000767
LN73431,154238,6,default,2020-05-23,83,P000768
LN65940,400245,24,closed,2024-07-16,47,P000769
LN80985,347419,24,active,2023-12-08,84,P000770
LN32874,367066,12,default,2024-11-21,77,P000771
LN34763,382871,12,closed,2020-04-25,74,P000772
LN10131,492808,12,active,2022-11-15,25,P000773
LN53879,165246,24,default,2020-04-25,76,P000774
LN75373,456587,12,closed,2022-07-03,44,P000775
LN30080,415539,24,active,2023-09-06,2,P000776
LN81982,337050,12,active,2024-12-28,40,P000777
LN32417,448484,36,closed,2022-01-10,88,P000778
LN33841,360517,6,active,2021-06-03,90,P000779
LN58402,255825,12,active,2022-08-06,50,P000780
LN17422,194571,36,active,2020-09-28,2,P000781
LN60955,134004,36,active,2023-04-19,74,P000782
LN41907,499426,6,default,2023-08-06,22,P000783
LN64853,324474,6,active,2020-08-26,48,P000784
LN37167,118866,12,default,2021-09-23,32,P000785
LN89903,17704,6,active,2021-10-07,51,P000786
LN20299,424781,24,default,2021-04-08,75,P000787
LN36635,74959,24,active,2023-09-09,71,P000788
LN51889,87895,6,active,2020-03-23,52,P000789
LN52851,389762,24,default,2021-05-16,59,P000790
LN23099,150627,12,closed,2020-12-28,69,P000791
LN29350,54675,24,closed,2021-06-04,46,P000792
LN98436,442028,36,closed,2021-05-10,34,P000793
LN33701,257762,36,default,2023-08-10,40,P000794
LN70037,392351,36,closed,2020-05-20,3,P000795
LN10245,170418,12,active,2024-12-02,7,P000796
LN91865,336515,36,active,2022-06-15,74,P000797
LN93459,227299,6,active,2020-07-26,70,P000798
LN87051,477450,6,active,2023-05-04,54,P000799
LN72080,435912,24,closed,2020-02-14,90,P000800
LN89883,55394,36,default,2023-12-20,2,P000801
LN75135,448811,24,active,2021-05-01,15,P000802
LN62349,398732,12,closed,2024-04-17,29,P000803
LN18272,421213,36,active,2023-04-15,38,P000804
LN13774,225631,12,active,2024-04-26,35,P000805
LN13918,194779,12,active,2024-08-25,0,P000806
LN10066,37730,36,closed,2022-06-10,75,P000807
LN74307,103926,12,active,2023-10-06,28,P000808
LN85251,265960,36,default,2023-07-18,60,P000809
LN67249,423030,36,default,2023-03-14,5,P000810
LN54784,223821,24,default,2022-03-17,53,P000811
LN79901,272494,36,closed,2024-07-06,88,P000812
LN95408,435065,12,closed,2021-06-10,26,P000813
LN64263,204170,36,default,2020-02-17,17,P000814
LN10961,68161,36,active,2022-09-11,54,P000815
LN84173,182713,12,active,2022-08-17,54,P000816
LN52975,15305,24,closed,2022-03-07,4,P000817
LN71204,442538,6,closed,2022-03-09,21,P000818
LN34779,325102,6,default,2020-02-02,43,P000819
LN92396,443568,36,active,2023-02-09,79,P000820
LN90979,279370,24,default,2024-09-22,0,P000821
LN97798,234067,12,default,2021-12-20,3,P000822
LN48843,102642,36,active,2022-02-08,66,P000823
LN42677,218532,36,closed,2023-08-09,78,P000824
LN98266,211692,6,active,2022-10-03,25,P000825
LN62284,322148,12,closed,2022-03-26,16,P000826
LN17383,262015,24,active,2021-11-01,29,P000827
LN42948,144070,12,closed,2021-07-16,19,P000828
LN78304,222958,12,active,2021-08-08,32,P000829
LN58898,114034,12,closed,2022-10-16,83,P000830
LN89742,143515,6,closed,2021-11-07,8,P000831
LN24872,312557,6,closed,2023-05-05,74,P000832
LN44367,363108,24,active,2020-03-09,74,P000833
LN50477,180202,6,active,2021-09-24,20,P000834
LN75207,82284,6,default,2022-03-19,65,P000835
LN98775,180694,36,default,2024-01-01,82,P000836
LN11691,434685,24,default,2023-03-23,5,P000837
LN95318,207628,36,default,2023-12-07,67,P000838
LN83082,67912,36,closed,2020-03-19,27,P000839
LN85656,378902,12,default,2020-10-26,51,P000840
LN87300,103966,6,active,2020-12-27,86,P000841
LN53475,392892,24,active,2023-03-16,11,P000842
LN50486,343014,24,closed,2021-08-08,90,P000843
LN40015,325474,36,closed,2024-10-02,35,P000844
LN37437,320750,36,active,2022-12-13,86,P000845
LN12478,96613,6,default,2022-12-14,59,P000846
LN86730,42089,36,default,2023-06-20,87,P000847
LN56893,282997,6,closed,2022-06-25,8,P000848
LN37329,397000,6,default,2020-06-21,89,P000849
LN71523,470834,12,closed,2020-06-18,78,P000850
LN33197,398258,36,closed,2020-07-15,60,P000851
LN14242,143661,36,active,2023-12-25,36,P000852
LN69782,220474,12,active,2023-06-08,9,P000853
LN22810,187492,24,active,2022-12-11,51,P000854
LN17698,481772,6,active,2024-10-12,28,P000855
LN69263,85433,12,default,2024-11-04,8,P000856
LN19575,334197,12,active,2021-01-21,31,P000857
LN16281,71022,12,default,2023-02-08,34,P000858
LN34449,197034,6,default,2024-05-27,67,P000859
LN78737,139188,12,active,2020-07-19,41,P000860
LN26948,27768,36,closed,2024-09-08,7,P000861
LN56199,125828,24,active,2023-08-15,15,P000862
LN91393,478652,36,active,2022-09-18,33,P000863
LN87717,434998,36,closed,2020-04-05,3,P000864
LN55066,383709,36,default,2020-07-12,12,P000865
LN55544,318375,12,closed,2024-11-21,77,P000866
LN89111,281319,12,default,2024-01-22,2,P000867
LN89686,38751,36,closed,2024-01-01,75,P000868
LN96252,100251,36,active,2021-10-03,31,P000869
LN75728,434718,24,default,2022-11-08,19,P000870
LN44046,136752,6,closed,2021-01-12,90,P000871
LN56988,208720,12,active,2024-09-27,1,P000872
LN10351,307093,36,active,2021-09-26,4,P000873
LN27996,317709,6,active,2021-04-06,48,P000874
LN87709,409475,24,active,2020-07-07,87,P000875
LN19746,495848,36,active,2020-01-15,25,P000876
LN80069,440176,36,active,2020-11-03,50,P000877
LN89892,228843,24,closed,2020-05-28,90,P000878
LN97115,211684,36,closed,2024-03-28,26,P000879
LN97176,186353,6,active,2021-01-01,9,P000880
LN13690,94064,6,active,2022-12-24,80,P000881
LN15581,36055,12,closed,2023-05-25,67,P000882
LN87138,33826,12,closed,2024-10-23,17,P000883
LN19731,47508,36,default,2020-09-11,56,P000884
LN22998,84925,24,default,2022-03-09,25,P000885
LN43910,184945,6,closed,2024-12-16,57,P000886
LN47437,172210,12,default,2023-06-07,68,P000887
LN22228,127689,6,closed,2024-11-26,24,P000888
LN27524,167922,6,default,2024-08-16,18,P000889
LN94469,315686,12,default,2024-09-08,61,P000890
LN28966,408395,36,active,2022-02-18,84,P000891
LN74015,307682,24,active,2024-01-04,23,P000892
LN96998,447861,12,default,2024-09-07,61,P000893
LN59022,130303,24,default,2022-04-20,29,P000894
LN20288,335676,6,active,2021-06-21,10,P000895
LN68482,107666,6,active,2021-12-08,43,P000896
LN62188,75328,24,default,2020-04-26,27,P000897
LN71018,387404,36,active,2023-12-04,51,P000898
LN36734,372831,36,default,2021-07-03,31,P000899
LN28202,123778,36,active,2024-04-14,15,P000900
LN40766,122555,24,default,2024-04-22,49,P000901
LN72390,295064,36,closed,2021-04-17,16,P000902
LN76084,385579,12,default,2023-05-23,29,P000903
LN20048,23455,24,active,2023-11-03,13,P000904
LN47371,97728,6,closed,2022-01-10,70,P000905
LN11718,153856,24,active,2022-11-23,32,P000906
LN92757,406555,24,active,2021-02-26,26,P000907
LN63747,140490,12,closed,2023-09-13,34,P000908
LN67746,149891,6,active,2023-02-26,76,P000909
LN18741,311235,6,closed,2020-06-19,63,P000910
LN45369,485826,36,default,2021-10-16,30,P000911
LN59626,199547,6,active,2022-03-03,53,P000912
LN67613,11564,36,default,2020-05-19,81,P000913
LN23319,35379,36,closed,2024-07-17,1,P000914
LN41542,241116,36,closed,2020-09-12,2,P000915
LN81995,55426,24,closed,2024-11-12,73,P000916
LN47052,389329,6,default,2024-06-16,39,P000917
LN71285,132906,6,closed,2023-05-12,54,P000918
LN59405,400387,6,active,2021-01-25,58,P000919
LN51517,477246,6,closed,2023-06-03,7,P000920
LN69324,98291,36,closed,2024-03-25,17,P000921
LN98089,127294,24,default,2020-11-09,8,P000922
LN33214,43370,6,default,2022-02-22,90,P000923
LN56768,357028,12,active,2022-01-10,35,P000924
LN20375,281279,6,active,2024-06-11,5,P000925
LN62577,497142,6,active,2021-06-06,52,P000926
LN60168,234414,12,closed,2024-04-05,12,P000927
LN27823,477471,36,closed,2022-11-17,63,P000928
LN52124,295739,6,default,2024-01-08,6,P000929
LN23408,103067,12,active,2024-03-15,50,P000930
LN76195,212648,6,closed,2023-12-19,58,P000931
LN61154,275365,12,active,2023-05-02,42,P000932
LN15981,313123,12,default,2020-08-26,42,P000933
LN24746,368764,12,active,2022-12-19,27,P000934
LN29036,453072,12,closed,2020-07-16,82,P000935
LN83282,82976,12,active,2022-01-07,16,P000936
LN27352,341482,36,active,2024-06-01,27,P000937
LN43969,330069,12,default,2023-05-14,69,P000938
LN61415,242355,6,active,2024-08-25,33,P000939
LN16952,343276,12,default,2022-07-23,21,P000940
LN77043,230917,24,active,2020-09-04,31,P000941
LN63213,60672,24,default,2021-04-11,67,P000942
